Policy No,Policy Sys Id,IDX,Amt,
P-9068-90-2026-00033,3616437,0,1.10,
P-2200-91-2026-00010,3616966,0,1.10,
P-3200-90-2026-00825,3617287,0,1.10,
P-3200-90-2026-00794,3616467,0,1.10,
P-4400-91-2026-00085,3616599,0,1.70,
P-1200-90-2026-00528,3616513,0,1.10,
P-4000-90-2026-00372,3617327,0,1.10,
P-2400-90-2026-00888,3617405,0,1.10,
P-3211-92-2026-00080,3616717,0,1.10,
P-3800-90-2026-00272,3616777,0,1.10,
P-2600-90-2026-00127,3616754,0,1.10,
P-1200-90-2026-00593,3617482,0,1.10,
P-9070-90-2026-00044,3617243,0,1.10,
P-4005-90-2026-00068,3616767,0,1.10,
P-3200-90-2026-00838,3617509,0,1.10,
P-9061-91-2026-00182,3617093,0,1.10,
P-1488-93-2026-00010,3616814,0,1.10,
P-3901-90-2026-00036,3617355,0,1.10,
P-2301-90-2026-00067,3616829,0,1.10,
P-4202-90-2026-00138,3616920,0,1.10,
P-1200-90-2026-00544,3616847,0,1.10,
P-3600-90-2026-00179,3617197,0,1.10,
P-2406-90-2026-00040,3616780,0,1.10,
P-1453-90-2026-00014,3617014,0,1.10,
P-3600-90-2026-00185,3617474,0,1.70,
P-4203-92-2026-00030,3616930,0,1.10,
P-3400-90-2026-00141,3616783,0,1.70,
P-2200-90-2026-00202,3617366,0,1.10,
P-1200-90-2026-00549,3616954,0,1.10,
P-9097-90-2026-00046,3616436,0,1.10,
P-3603-90-2026-00055,3617576,0,1.10,
P-2600-90-2026-00123,3616446,0,1.10,
P-3800-90-2026-00282,3617362,0,1.10,
P-2200-90-2026-00197,3617253,0,1.10,
P-4200-90-2026-00407,3616716,0,1.10,
P-3900-90-2026-00040,3616689,0,1.10,
P-2400-90-2026-00860,3616886,0,1.10,
P-4006-90-2026-00107,3616883,0,1.10,
P-9076-90-2026-00040,3616426,0,1.10,
P-1200-90-2026-00570,3617232,0,1.10,
P-2407-90-2026-00160,3617381,0,1.70,
P-2301-90-2026-00074,3617459,0,1.10,
P-1488-91-2026-00179,3617060,0,1.10,
P-4005-90-2026-00070,3617092,0,1.10,
P-9077-90-2026-00040,3617068,0,1.10,
P-4006-90-2026-00113,3617267,0,1.10,
P-2000-90-2026-00170,3617375,0,1.10,
P-2200-90-2026-00191,3617029,0,1.10,
P-3400-90-2026-00139,3616565,0,1.70,
P-1200-90-2026-00526,3616468,0,1.10,
P-2400-90-2026-00898,3617620,0,1.10,
P-4006-90-2026-00119,3617635,0,1.10,
P-1488-90-2026-00152,3617665,0,1.10,
P-2408-90-2026-00156,3617952,0,1.10,
P-2202-90-2026-00199,3617885,0,1.10,
P-4006-91-2026-00186,3617720,0,1.10,
P-1452-90-2026-00058,3617781,0,1.10,
P-4203-90-2026-00154,3618012,0,1.10,
P-2400-90-2026-00911,3617711,0,1.10,
P-2406-90-2026-00045,3617881,0,1.10,
P-9086-90-2026-00123,3617862,0,1.10,
P-2214-90-2026-00059,3617744,0,1.70,
P-3211-90-2026-00262,3617818,0,1.10,
P-2400-90-2026-00928,3617964,0,1.10,
P-9086-91-2026-00033,3617981,0,1.10,
P-2202-90-2026-00195,3617848,0,1.10,
P-9102-90-2026-00010,3617729,0,1.10,
P-1452-90-2026-00061,3617858,0,1.10,
P-9086-91-2026-00032,3617839,0,1.10,
P-9061-90-2026-00108,3617817,0,1.10,
P-9061-91-2026-00191,3618033,0,1.10,
P-8000-90-2026-00074,3617956,0,1.10,
P-2202-90-2026-00190,3617726,0,1.10,
P-1400-90-2026-00103,3617791,0,1.70,
P-1411-90-2026-00225,3618004,0,1.10,
P-9077-91-2026-00029,3619649,0,1.10,
P-3200-90-2026-00916,3619607,0,1.10,
P-2400-90-2026-01022,3619190,0,1.10,
P-4200-90-2026-00466,3618764,0,1.10,
P-3200-90-2026-00924,3619655,0,1.10,
P-9075-90-2026-00063,3618240,0,1.10,
P-4400-90-2026-00196,3618223,0,1.10,
P-4400-90-2026-00195,3618220,0,1.10,
P-2400-90-2026-00958,3618361,0,1.10,
P-2408-90-2026-00157,3618088,0,1.10,
P-2400-90-2026-00964,3618454,0,1.10,
P-4006-90-2026-00130,3618867,0,1.10,
P-9077-91-2026-00026,3618836,0,1.10,
P-9077-90-2026-00048,3618042,0,1.10,
P-3600-90-2026-00203,3618915,0,1.70,
P-4200-90-2026-00477,3618962,0,1.10,
P-1200-90-2026-00661,3619393,0,1.10,
P-9075-93-2026-00005,3618380,0,1.10,
P-2400-90-2026-00973,3618585,0,1.10,
P-2408-90-2026-00160,3618130,0,1.10,
P-3400-97-2025-00004,3313517,52,67.10,
P-1200-90-2026-00629,3618865,0,1.10,
P-2407-92-2026-00114,3618954,0,1.10,
P-2403-90-2026-00201,3618396,0,1.10,
P-2403-90-2026-00207,3618631,0,1.10,
P-9068-90-2026-00049,3619494,0,1.10,
P-1411-91-2026-00029,3619037,0,1.10,
P-1477-90-2026-00094,3619132,0,1.10,
P-2605-90-2026-00018,3618848,0,1.10,
P-4200-90-2026-00464,3618720,0,1.10,
P-2406-90-2026-00055,3619641,0,1.10,
P-2400-90-2026-01042,3619517,0,1.10,
P-3211-90-2026-00284,3619233,0,1.10,
P-3200-90-2026-00863,3618589,0,1.10,
P-9068-90-2026-00043,3618044,0,1.10,
P-3800-90-2026-00319,3619472,0,1.10,
P-1488-90-2026-00170,3619592,0,1.10,
P-4200-90-2026-00470,3618812,0,1.10,
P-3211-90-2026-00293,3619566,0,1.10,
P-4200-90-2026-00448,3618261,0,1.10,
P-4200-90-2026-00453,3618431,0,1.10,
P-4000-90-2026-00381,3618112,0,1.10,
P-1488-90-2026-00171,3619585,0,1.10,
P-3800-90-2026-00294,3618173,0,1.10,
P-4006-90-2026-00128,3618643,0,1.10,
P-4005-90-2026-00087,3618873,0,1.10,
P-1411-90-2026-00228,3618692,0,1.10,
P-2202-90-2026-00216,3618374,0,1.10,
P-2202-90-2026-00224,3619014,0,1.10,
P-1200-90-2026-00647,3619195,0,1.10,
P-3211-90-2026-00271,3618217,0,1.10,
P-3211-91-2026-00182,3618163,0,1.10,
P-2400-90-2026-01040,3619488,0,1.10,
P-2200-90-2026-00232,3619350,0,1.10,
P-1400-90-2026-00111,3619384,0,1.10,
P-3200-90-2026-00862,3618570,0,1.10,
P-4200-90-2026-00476,3618936,0,1.10,
P-2400-90-2026-01029,3619245,0,1.10,
P-2200-90-2026-00204,3618182,0,1.10,
P-4000-90-2026-00391,3618322,0,1.10,
P-2000-90-2026-00197,3619500,0,1.10,
P-2400-90-2026-01018,3619160,0,1.10,
P-2301-90-2026-00087,3619469,0,1.10,
P-2202-90-2026-00228,3619543,0,1.10,
P-2403-92-2026-00072,3619582,0,1.10,
P-3901-90-2026-00043,3619059,0,1.10,
P-4000-90-2026-00395,3618429,0,1.10,
P-2000-90-2026-00189,3619121,0,1.10,
P-2400-90-2026-00957,3618311,0,1.10,
P-2202-90-2026-00218,3618674,0,1.10,
P-8000-90-2026-00087,3619523,0,1.10,
P-4203-90-2026-00173,3619486,0,1.10,
P-2200-90-2026-00230,3619371,0,1.10,
P-2405-92-2026-00053,3619544,0,1.10,
P-2400-90-2026-00993,3618845,0,1.10,
P-8069-96-2026-00002,3607030,13,6.60,
P-2400-91-2026-00121,3618372,0,1.10,
P-3600-90-2026-00189,3618126,0,1.70,
P-2400-90-2026-00992,3618842,0,1.10,
P-2600-90-2026-00147,3619118,0,1.10,
P-2202-90-2026-00221,3618825,0,1.10,
P-2403-92-2026-00073,3619583,0,1.10,
P-2400-90-2026-00965,3618457,0,1.10,
P-2400-90-2026-01057,3619666,0,1.10,
P-2408-90-2026-00159,3618106,0,1.10,
P-3901-90-2026-00040,3618410,0,1.10,
P-9075-90-2026-00068,3619392,0,1.10,
P-2408-90-2026-00169,3618888,0,1.10,
P-2403-90-2026-00206,3618607,0,1.10,
P-4200-90-2026-00490,3619305,0,1.10,
P-3800-90-2026-00316,3619403,0,1.10,
P-9075-90-2026-00070,3619628,0,1.10,
P-2409-90-2026-00033,3618409,0,1.10,
P-3600-90-2026-00199,3618630,0,1.10,
P-2400-90-2026-00980,3618669,0,1.10,
P-2000-90-2026-00176,3618230,0,1.10,
P-9075-90-2026-00069,3619456,0,1.10,
P-4005-90-2026-00080,3618558,0,1.10,
P-9068-90-2026-00047,3618345,0,1.10,
P-4200-90-2026-00479,3618967,0,1.10,
P-2403-90-2026-00203,3618451,0,1.10,
P-9076-90-2026-00049,3619108,0,1.10,
P-2400-90-2026-00982,3618703,0,1.10,
P-3211-90-2026-00294,3619588,0,1.10,
P-3200-90-2026-00844,3618260,0,1.10,
P-9061-91-2026-00202,3618235,0,1.10,
P-3901-90-2026-00041,3618497,0,1.10,
P-4200-90-2026-00461,3618627,0,1.10,
P-1200-90-2026-00645,3619175,0,1.10,
P-2301-90-2026-00084,3618594,0,1.10,
P-2202-90-2026-00219,3618670,0,1.10,
P-2604-90-2026-00102,3618648,0,1.10,
P-9061-91-2026-00207,3618637,0,1.10,
P-9086-91-2026-00035,3618749,0,1.10,
P-4400-90-2026-00197,3618247,0,1.10,
P-3400-90-2026-00165,3618693,0,1.70,
P-4200-90-2026-00493,3619381,0,1.10,
P-8061-91-2026-00008,3619289,0,1.10,
P-3800-90-2026-00295,3618181,0,1.10,
P-3200-90-2026-00867,3618775,0,1.10,
P-2200-90-2026-00203,3618141,0,1.10,
P-2600-90-2026-00142,3618822,0,1.10,
P-1200-90-2026-00622,3618725,0,1.10,
P-3211-90-2026-00285,3619276,0,1.10,
P-4400-90-2026-00202,3618617,0,1.10,
P-9086-92-2026-00013,3619562,0,1.10,
P-3400-97-2025-00004,3313517,54,28.60,
P-4200-90-2026-00450,3618317,0,1.10,
P-2400-90-2026-00987,3618763,0,1.10,
P-3211-90-2026-00303,3620606,0,1.10,
P-1411-92-2026-00103,3620079,0,1.10,
P-3400-90-2026-00175,3619936,0,1.10,
P-2000-90-2026-00210,3620811,0,1.10,
P-3603-90-2026-00071,3620153,0,1.10,
P-3200-90-2026-00969,3620528,0,1.10,
P-3400-92-2026-00030,3620356,0,1.10,
P-4000-90-2026-00456,3620746,0,1.10,
P-2600-90-2026-00150,3619730,0,1.10,
P-3200-90-2026-00957,3620231,0,1.10,
P-1200-91-2026-00166,3620268,0,1.10,
P-8067-91-2026-00040,3616928,0,1.10,
P-3211-91-2026-00202,3620909,0,1.10,
P-2200-90-2026-00244,3620198,0,1.10,
P-3200-91-2026-00078,3620309,0,1.10,
P-1488-90-2026-00183,3620426,0,1.10,
P-4000-90-2026-00442,3620061,0,1.10,
P-3603-92-2026-00053,3620577,0,1.10,
P-3200-90-2026-00970,3620558,0,1.10,
P-8000-91-2026-00082,3620664,0,1.10,
P-4203-90-2026-00184,3620500,0,1.10,
P-2301-90-2026-00091,3620181,0,1.70,
P-4006-90-2026-00150,3620728,0,1.10,
P-3200-90-2026-00967,3620484,0,1.10,
P-4400-91-2026-00110,3620521,0,1.70,
P-3211-92-2026-00106,3620782,0,1.10,
P-2600-90-2026-00160,3620419,0,1.10,
P-4006-90-2026-00144,3620059,0,1.10,
P-3200-90-2026-00925,3619706,0,1.10,
P-4200-90-2026-00511,3620093,0,1.10,
P-1477-90-2026-00111,3620910,0,1.10,
P-4200-90-2026-00506,3619993,0,1.10,
P-4000-90-2026-00430,3619759,0,1.10,
P-3211-90-2026-00312,3620984,0,1.10,
P-2400-90-2026-01062,3619714,0,1.10,
P-2000-92-2026-00098,3619176,0,1.10,
P-1488-90-2026-00176,3620310,0,1.10,
P-2604-90-2026-00113,3620259,0,1.10,
P-4203-90-2026-00175,3619901,0,1.10,
P-1400-90-2026-00116,3620325,0,1.70,
P-3900-90-2026-00049,3620362,0,1.70,
P-2000-90-2026-00200,3619791,0,1.10,
P-2403-90-2026-00222,3620405,0,1.10,
P-1411-90-2026-00259,3620634,0,1.10,
P-2600-90-2026-00154,3619956,0,1.10,
P-1411-90-2026-00262,3620895,0,1.10,
P-2400-90-2026-01078,3619937,0,1.10,
P-2200-90-2026-00240,3620052,0,1.10,
P-8000-90-2026-00095,3620679,0,1.70,
P-9061-90-2026-00131,3619933,0,1.10,
P-2400-90-2026-01068,3619762,0,1.10,
P-2408-90-2026-00175,3619741,0,1.10,
P-1411-90-2026-00257,3620612,0,1.10,
P-9086-90-2026-00140,3620334,0,1.10,
P-2400-90-2026-01075,3619893,0,1.10,
P-2400-90-2026-01110,3620435,0,1.10,
P-1411-90-2026-00252,3620140,0,1.10,
P-1488-91-2026-00196,3620496,0,1.10,
P-2400-92-2026-00159,3620361,0,1.10,
P-1411-91-2026-00031,3619742,0,1.10,
P-4000-90-2026-00429,3619710,0,1.10,
P-4200-90-2026-00515,3620384,0,1.10,
P-8000-90-2026-00091,3620520,0,1.10,
P-1453-90-2026-00020,3620620,0,1.10,
P-8000-91-2025-00575,3349829,1,1.70,
P-3400-90-2026-00174,3619747,0,1.70,
P-2400-90-2026-01130,3620714,0,1.10,
P-1488-91-2026-00201,3620971,0,1.10,
P-9061-90-2026-00127,3619843,0,1.10,
P-1411-90-2026-00260,3620851,0,1.10,
P-2408-90-2026-00182,3620138,0,1.10,
P-9061-91-2026-00235,3620625,0,1.10,
P-4203-90-2026-00180,3620274,0,1.10,
P-4000-90-2026-00447,3620474,0,1.10,
P-8000-90-2026-00098,3620812,0,1.70,
P-9061-91-2026-00232,3620254,0,1.10,
P-4006-92-2026-00074,3620628,0,1.10,
P-4200-90-2026-00505,3619885,0,1.10,
P-4200-90-2026-00526,3620849,0,1.10,
P-2400-90-2026-01101,3620350,0,1.10,
P-3600-90-2026-00232,3620445,0,1.70,
P-2000-90-2026-00199,3619755,0,1.10,
P-3400-90-2026-00176,3619972,0,1.70,
P-3200-90-2026-01005,3621003,0,1.10,
P-1200-90-2026-00711,3620608,0,1.10,
P-9061-91-2026-00230,3619948,0,1.10,
P-8030-98-2025-00007,3289174,35,1.10,
P-1200-90-2026-00717,3620749,0,1.10,
P-2400-90-2026-01131,3620682,0,1.10,
P-4000-90-2026-00459,3620764,0,1.10,
P-4200-90-2026-00509,3620056,0,1.10,
P-1488-92-2026-00077,3620473,0,1.10,
P-2200-90-2026-00237,3619909,0,1.10,
P-2405-90-2026-00059,3619962,0,1.10,
P-2408-90-2026-00184,3620631,0,1.10,
P-9075-93-2026-00006,3620377,0,1.10,
P-4200-90-2026-00514,3620283,0,1.10,
P-1488-91-2026-00194,3619882,0,1.10,
P-3900-90-2026-00048,3620197,0,1.10,
P-1200-90-2026-00686,3620042,0,1.10,
P-9061-90-2026-00123,3619695,0,1.10,
P-4006-90-2026-00148,3620493,0,1.10,
P-4006-92-2026-00072,3619676,0,1.10,
P-1200-90-2026-00763,3621839,0,1.10,
P-1411-90-2026-00280,3622327,0,1.10,
P-1200-90-2026-00752,3621613,0,1.10,
P-2400-90-2026-01120,3620601,0,1.10,
P-9086-90-2026-00144,3621148,0,1.10,
P-1488-92-2026-00087,3621972,0,1.10,
P-9086-90-2026-00151,3621419,0,1.10,
P-1400-90-2026-00131,3622016,0,1.70,
P-3600-90-2026-00237,3621061,0,1.10,
P-1400-92-2026-00058,3621321,0,1.10,
P-3900-90-2026-00051,3622246,0,1.10,
P-4200-90-2026-00549,3621586,0,1.10,
P-1400-90-2026-00126,3621587,0,1.70,
P-2000-90-2026-00215,3621098,0,1.10,
P-2200-90-2026-00272,3621712,0,1.10,
P-3603-90-2026-00085,3621571,0,1.10,
P-8017-98-2025-00001,3441541,12,1.10,
P-2200-90-2026-00280,3622145,0,1.10,
P-9061-90-2026-00139,3621152,0,1.10,
P-2301-90-2026-00101,3621387,0,1.10,
P-8000-90-2026-00103,3622139,0,1.70,
P-4006-91-2026-00254,3621629,0,1.10,
P-3200-90-2026-01022,3621777,0,1.10,
P-3205-90-2026-00107,3622314,0,1.10,
P-4200-90-2026-00530,3621031,0,1.10,
P-2409-90-2026-00040,3621242,0,1.10,
P-4400-90-2026-00270,3622093,0,1.10,
P-2214-91-2026-00013,3621237,0,1.10,
P-1453-90-2026-00024,3621745,0,1.10,
P-2600-90-2026-00172,3621967,0,1.10,
P-2200-90-2026-00275,3621766,0,1.10,
P-9097-90-2026-00061,3621327,0,1.10,
P-4000-90-2026-00465,3621329,0,1.10,
P-2407-90-2026-00240,3622331,0,1.10,
P-3211-90-2026-00335,3622222,0,1.10,
P-7150-91-2026-00002,3621362,0,1.10,
P-4200-90-2026-00537,3621320,0,1.10,
P-1200-90-2026-00739,3621126,0,1.10,
P-9061-90-2026-00155,3621524,0,1.10,
P-4000-90-2026-00489,3622186,0,1.10,
P-4006-93-2026-00029,3622039,0,1.70,
P-1474-90-2026-00071,3621732,0,1.10,
P-3211-90-2026-00321,3621391,0,1.10,
P-4200-90-2026-00534,3621280,0,1.10,
P-9068-90-2026-00056,3621653,0,1.10,
P-9061-91-2026-00247,3621136,0,1.10,
P-3200-90-2026-01059,3622385,0,1.10,
P-3211-90-2026-00324,3621647,0,1.10,
P-2202-90-2026-00257,3621648,0,1.10,
P-2400-90-2026-01214,3622172,0,1.10,
P-2400-90-2026-01218,3622167,0,1.10,
P-9061-91-2026-00260,3621904,0,1.10,
P-1200-90-2026-00790,3622103,0,1.10,
P-9061-91-2026-00244,3621052,0,1.10,
P-4000-90-2026-00482,3621965,0,1.10,
P-1200-90-2026-00760,3621762,0,1.10,
P-2403-90-2026-00237,3621192,0,1.10,
P-3200-90-2026-01030,3621997,0,1.10,
P-4000-90-2026-00491,3622257,0,1.10,
P-2400-90-2026-01160,3621307,0,1.10,
P-4200-90-2026-00564,3621887,0,1.10,
P-4006-90-2026-00175,3622200,0,1.10,
P-1477-90-2026-00115,3621207,0,1.10,
P-4200-90-2026-00560,3621825,0,1.10,
P-9075-90-2026-00088,3622362,0,1.10,
P-1488-90-2026-00208,3622116,0,1.10,
P-2400-91-2026-00150,3621326,0,1.10,
P-9061-91-2026-00245,3621081,0,1.10,
P-2600-91-2026-00006,3621941,0,1.10,
P-2200-90-2026-00259,3621249,0,1.10,
P-2408-90-2026-00199,3622391,0,1.10,
P-2400-90-2026-01156,3621203,0,1.10,
P-2409-90-2026-00039,3621057,0,1.10,
P-2400-90-2026-01188,3621794,0,1.10,
P-4006-90-2026-00158,3621050,0,1.10,
P-1200-90-2026-00732,3621027,0,1.10,
P-9061-91-2026-00241,3621023,0,1.10,
P-4000-91-2026-00033,3621187,0,1.10,
P-2202-90-2026-00268,3622413,0,1.10,
P-4000-90-2026-00468,3621436,0,1.10,
P-2400-91-2026-00152,3621420,0,1.10,
P-4200-90-2026-00541,3621373,0,1.10,
P-1488-91-2026-00208,3621455,0,1.10,
P-2403-90-2026-00241,3621297,0,1.10,
P-2600-90-2026-00171,3621858,0,1.10,
P-9061-93-2026-00013,3622220,0,1.10,
P-2403-90-2026-00267,3622388,0,1.10,
P-2408-90-2026-00191,3621388,0,1.10,
P-4200-90-2026-00553,3621684,0,1.10,
P-4000-90-2026-00477,3621806,0,1.10,
P-2301-90-2026-00105,3621565,0,1.10,
P-1488-92-2026-00082,3621315,0,1.10,
P-3211-90-2026-00317,3621245,0,1.10,
P-4006-90-2026-00165,3621853,0,1.10,
P-2400-90-2026-01178,3621661,0,1.10,
P-1488-91-2026-00209,3621481,0,1.10,
P-4006-90-2026-00164,3621716,0,1.10,
P-3200-90-2026-01036,3622065,0,1.10,
P-3200-90-2026-01024,3621905,0,1.10,
P-3200-90-2026-01062,3622397,0,1.10,
P-4203-90-2026-00213,3622431,0,1.10,
P-3800-90-2026-00351,3621575,0,1.10,
P-2407-90-2026-00235,3622301,0,1.10,
P-2400-90-2026-01152,3621138,0,1.10,
P-4006-92-2026-00082,3622058,0,1.10,
P-2400-90-2026-01177,3621656,0,1.10,
P-2604-90-2026-00120,3621589,0,1.10,
P-1400-91-2026-00017,3622328,0,1.70,
P-4202-90-2026-00181,3621844,0,1.10,
P-4200-91-2026-00040,3621677,0,1.10,
P-3200-91-2026-00097,3621818,0,1.10,
P-3600-90-2026-00242,3621377,0,1.70,
P-2406-90-2026-00068,3623729,0,1.10,
P-2400-90-2026-01321,3623626,0,1.10,
P-3800-90-2026-00395,3623484,0,1.10,
P-2600-90-2026-00183,3623354,0,1.10,
P-4000-90-2026-00511,3622958,0,1.10,
P-1452-90-2026-00081,3623662,0,1.10,
P-1488-90-2026-00215,3622891,0,1.10,
P-3205-90-2026-00112,3622724,0,1.10,
P-2406-90-2026-00069,3623821,0,1.10,
P-2000-90-2026-00237,3623385,0,1.10,
P-3200-90-2026-01110,3623379,0,1.10,
P-9086-90-2026-00162,3623110,0,1.10,
P-4006-90-2026-00188,3622906,0,1.10,
P-8072-90-2026-00051,3623779,0,1.10,
P-4200-90-2026-00632,3623835,0,1.10,
P-4203-92-2026-00041,3622984,0,1.10,
P-8000-96-2025-00004,3537951,11,2.20,
P-1200-90-2026-00857,3623442,0,1.10,
P-2215-90-2026-00068,3623433,0,1.10,
P-1488-90-2026-00223,3623472,0,1.70,
P-2000-90-2026-00240,3623570,0,1.10,
P-3200-90-2026-01121,3623598,0,1.10,
P-4006-90-2026-00201,3623824,0,1.10,
P-2600-90-2026-00186,3623589,0,1.10,
P-8035-91-2026-00064,3623492,0,1.10,
P-9071-90-2026-00032,3622722,0,1.10,
P-2400-90-2026-01251,3622691,0,1.10,
P-2200-90-2026-00294,3622852,0,1.10,
P-1452-91-2026-00004,3623755,0,1.10,
P-2202-90-2026-00283,3623491,0,1.10,
P-2000-90-2026-00235,3623131,0,1.10,
P-2408-90-2026-00201,3622697,0,1.10,
P-1452-90-2026-00079,3622975,0,1.10,
P-9082-90-2026-00033,3622444,0,1.10,
P-2400-90-2026-01273,3623109,0,1.10,
P-2400-90-2026-01257,3622857,0,1.10,
P-1411-90-2026-00293,3623049,0,1.10,
P-9022-98-2025-00018,3482309,7,1.10,
P-4000-90-2026-00496,3622557,0,1.10,
P-9061-91-2026-00268,3622470,0,1.10,
P-3211-90-2026-00350,3622666,0,1.10,
P-4202-90-2026-00198,3622799,0,1.10,
P-4400-90-2026-00287,3622873,0,1.10,
P-9076-91-2026-00012,3622471,0,1.10,
P-4203-90-2026-00219,3622680,0,1.10,
P-1411-90-2026-00292,3622980,0,1.10,
P-4400-90-2026-00279,3622745,0,1.10,
P-1452-90-2026-00077,3622468,0,1.10,
P-2400-90-2026-01237,3622521,0,1.10,
P-3600-90-2026-00257,3622570,0,1.70,
P-1200-91-2026-00195,3623144,0,1.10,
P-1200-90-2026-00821,3622844,0,1.10,
P-4006-91-2026-00264,3622402,0,1.70,
P-3200-90-2026-01084,3622876,0,1.10,
P-2408-92-2026-00086,3622726,0,1.10,
P-4203-90-2026-00225,3623100,0,1.10,
P-1400-92-2026-00069,3622472,0,1.10,
P-2400-91-2026-00153,3621722,0,1.10,
P-2400-90-2026-01265,3622998,0,1.10,
P-2202-90-2026-00271,3622970,0,1.10,
P-2400-90-2026-01271,3623065,0,1.10,
P-2403-90-2026-00270,3622617,0,1.10,
P-3600-90-2026-00272,3623164,0,1.70,
P-4200-90-2026-00585,3622643,0,1.10,
P-1200-90-2026-00841,3623194,0,1.10,
P-1200-91-2026-00187,3622772,0,1.10,
P-1200-90-2026-00828,3622939,0,1.10,
P-4400-91-2026-00114,3622618,0,1.70,
P-2400-90-2026-01276,3623127,0,1.10,
P-2400-90-2026-01250,3622686,0,1.10,
P-2406-90-2026-00067,3623115,0,1.10,
P-2200-90-2026-00295,3622865,0,1.10,
P-1411-90-2026-00296,3623182,0,1.10,
P-2400-90-2026-01290,3623339,0,1.10,
P-3400-97-2026-00001,3615236,0,1.10,
P-4203-90-2026-00214,3622495,0,1.10,
P-2407-90-2026-00264,3623767,0,1.10,
P-2400-90-2026-01287,3623310,0,1.10,
P-2400-90-2026-01296,3623415,0,1.10,
P-4400-90-2026-00294,3623235,0,1.70,
P-4000-90-2026-00530,3623383,0,1.10,
P-9075-90-2026-00090,3623536,0,1.10,
P-2200-90-2026-00306,3623362,0,1.10,
P-1200-91-2026-00194,3623082,0,1.10,
P-2400-90-2026-01283,3623282,0,1.10,
P-3205-91-2026-00041,3623741,0,1.70,
P-2604-90-2026-00134,3623487,0,1.10,
P-2400-90-2026-01307,3623561,0,1.10,
P-2202-90-2026-00276,3623094,0,1.10,
P-4006-90-2026-00196,3623336,0,1.10,
P-4200-90-2026-00626,3623692,0,1.10,
P-2400-90-2026-01284,3623315,0,1.10,
P-3200-90-2026-01083,3622819,0,1.10,
P-1200-91-2026-00198,3623367,0,1.10,
P-3200-90-2026-01119,3623567,0,1.10,
P-4006-90-2026-00202,3623830,0,1.10,
P-3211-90-2026-00353,3622725,0,1.10,
P-4400-91-2026-00118,3623473,0,1.70,
P-9077-90-2026-00061,3622999,0,1.10,
P-8061-91-2026-00012,3622543,0,1.10,
P-1400-92-2026-00064,3622451,0,1.10,
P-3200-90-2026-01093,3623111,0,1.10,
P-2400-90-2026-01347,3623801,0,1.10,
P-9067-90-2026-00010,3623411,0,1.10,
P-2400-90-2026-01325,3623644,0,1.10,
P-2407-90-2026-00263,3623745,0,1.10,
P-1452-90-2026-00083,3623981,0,1.10,
P-1200-90-2026-00879,3624062,0,1.10,
P-2409-90-2026-00044,3623960,0,1.10,
P-2408-90-2026-00216,3623936,0,1.10,
P-3800-90-2026-00401,3624011,0,1.10,
P-2407-90-2026-00279,3624122,0,1.70,
P-9086-90-2026-00167,3623994,0,1.10,
P-3211-90-2026-00377,3623978,0,1.10,
P-2400-90-2026-01365,3624040,0,1.70,
P-3901-92-2026-00026,3624072,0,1.10,
P-3603-90-2026-00095,3623895,0,1.10,
P-4005-90-2026-00109,3623900,0,1.10,
P-2604-90-2026-00138,3623906,0,1.10,
P-4200-90-2026-00639,3623996,0,1.10,
P-2202-90-2026-00306,3624010,0,1.10,
P-9077-90-2026-00064,3624036,0,1.10,
P-1200-90-2026-00880,3624064,0,1.10,
P-4200-90-2026-00642,3624063,0,1.10,
P-4400-90-2026-00301,3624052,0,1.10,
P-8000-90-2026-00107,3623905,0,1.70,
P-4200-90-2026-00640,3624042,0,1.10,
P-2400-90-2026-01357,3623887,0,1.10,
P-2400-90-2026-01360,3623927,0,1.10,
P-9077-90-2026-00066,3624162,0,1.10,
P-1411-90-2026-00319,3623918,0,1.10,
P-9082-90-2026-00039,3624255,0,1.10,
P-4200-90-2026-00647,3624200,0,1.10,
P-4006-90-2026-00210,3624183,0,1.10,
P-9075-90-2026-00101,3624283,0,1.10,
P-2400-90-2026-01381,3624204,0,1.10,
P-2400-90-2026-01386,3624249,0,1.10,
P-2202-90-2026-00317,3624196,0,1.70,
P-3603-90-2026-00102,3624287,0,1.10,
P-9075-90-2026-00097,3624210,0,1.10,
P-2400-90-2026-01378,3624185,0,1.10,
P-4200-90-2026-00657,3624469,0,1.10,
P-3211-90-2026-00398,3624480,0,1.10,
P-3800-90-2026-00404,3624452,0,1.10,
P-9075-90-2026-00102,3624402,0,1.10,
P-4005-90-2026-00112,3624417,0,1.10,
P-4200-90-2026-00660,3624494,0,1.10,
P-2202-92-2026-00236,3624366,0,1.10,
P-3205-90-2026-00120,3624426,0,1.10,
P-3205-90-2026-00118,3624379,0,1.10,
P-4200-90-2026-00654,3624401,0,1.10,
P-9078-90-2026-00013,3624491,0,1.10,
P-1492-90-2026-00088,3624344,0,1.10,
P-1488-90-2026-00230,3624353,0,1.10,
P-4200-90-2026-00661,3624501,0,1.10,
P-4006-90-2026-00223,3624479,0,1.10,
P-9086-90-2026-00183,3624752,0,1.10,
P-2202-90-2026-00349,3624833,0,1.10,
P-2400-90-2026-01433,3624680,0,1.10,
P-4203-90-2026-00235,3624527,0,1.10,
P-2403-90-2026-00302,3624665,0,1.10,
P-2400-90-2026-01413,3624536,0,1.10,
P-1492-90-2026-00092,3624790,0,1.10,
